0.074,8.936412
0.123,9.256412
0.076,9.576412
0.284,9.846412
0.409,10.116412
0.079,10.236412
0.125,10.356412
0.113,10.361412
0.114,10.366412
0.098,10.176412
0.131,9.986412
0.108,9.546412
0.124,9.106412
0.332,8.591412
0.219,8.076412
0.205,7.55141175
0.126,7.0264115
0.144,6.93641125
0.245,6.846411
0.444,6.7464112
0.73,6.6464114
0.228,6.5314114
0.261,6.4164114
0.235,6.4014112
0.284,6.386411
0.226,6.32641115
0.251,6.2664113
0.224,6.1664114
0.246,6.0664115
0.249,5.9364114
0.186,5.8064113
0.132,5.5714114
0.08,5.3364115
0.203,4.62641145
0.144,3.9164114
0.123,3.4964113
0.089,3.0764112
0.124,3.0014113
0.083,2.9264114
0.121,2.70641135
0.086,2.4864113
0.113,2.43641125
0.091,2.3864112
0.199,2.70641125
0.128,3.0264113
0.127,3.5414113
0.525,4.0564113
0.431,4.26141115
0.16,4.466411
0.121,4.5564112
0.162,4.6464114
0.107,4.35141135
0.144,4.0564113
0.089,4.50641135
0.324,4.9564114
0.437,5.0814114
0.132,5.2064114
0.133,5.1664114
0.111,5.1264114
0.156,4.8964114
0.118,4.6664114
0.406,4.44641135
0.408,4.2264113
1.298,4.09141135
1.066,3.9564114
0.438,4.1414113
1.166,4.3264112
0.8,4.8514113
1.1799999,5.3764114
0.205,5.6314112
0.264,5.886411
0.24,5.95641125
0.285,6.0264115
0.241,5.9064114
0.216,5.7864113
0.229,5.6664114
0.204,5.5464115
0.245,5.50641125
0.194,5.466411
0.246,5.4314112
0.136,5.3964114
0.143,5.21141145
0.09,5.0264115
0.119,4.89141125
0.101,4.756411
0.105,4.476411
0.11,4.196411
0.094,3.9414112
0.121,3.6864114
0.079,3.5164113
0.123,3.3464112
0.075,3.5064113
0.165,3.6664114
0.083,3.95641135
0.484,4.2464113
0.189,4.3714113
0.121,4.4964113
0.126,4.95141115
0.201,5.406411
0.277,5.25641125
0.299,5.1064115
0.732,5.8464115
0.196,6.5864115
0.177,6.27141145
0.185,5.9564114
0.114,5.6914112
0.148,5.426411
0.105,5.196411
0.155,4.966411
0.29,4.75641125
0.275,4.5464115
0.268,4.3964114
0.364,4.2464113
0.276,4.09141135
0.597,3.9364114
1.327,3.85141135
0.743,3.7664113
1.1289999,3.4964113
1.2920001,3.2264113
0.861,2.8914113
0.232,2.5564113
0.181,2.25141135
0.193,1.9464114
0.183,1.7514114
0.17,1.5564114
0.182,1.3714114
0.135,1.1864114
0.183,1.0364114
0.146,0.8864114
0.14,0.876411425
0.096,0.86641145
0.102,0.776411445
0.125,0.68641144
0.182,0.60641142
0.139,0.5264114
0.074,0.4114114
0.124,0.2964114
0.073,0.3414114
0.121,0.3864114
0.072,0.8914114
0.118,1.3964114
0.375,2.1514114
1.383,2.9064114
0.928,3.73141135
0.141,4.5564113
0.595,5.24641135
0.329,5.9364114
0.197,6.3364112
0.109,6.736411
0.167,6.75141115
0.074,6.7664113
0.154,6.67141125
0.088,6.5764112
0.139,6.44141125
0.108,6.3064113
0.118,6.08641115
0.129,5.866411
0.098,5.46141115
0.327,5.0564113
0.278,4.5814114
0.295,4.1064115
0.286,3.9464114
0.946,3.7864113
0.407,3.7614113
0.207,3.7364113
0.254,3.55641125
0.205,3.3764112
0.289,3.1014112
0.252,2.8264112
0.248,2.6214113
0.239,2.4164114
0.199,2.1614114
0.233,1.9064114
0.199,1.7264114
0.249,1.5464114
0.109,1.4214114
0.116,1.2964114
0.104,0.6864114
0.091,0.0764114
0.12,0.031411404
0.074,-0.013588592
0.118,-0.078588591
0.074,-0.14358859
0.119,-0.09858859
0.085,-0.05358859
0.105,-0.063588593
0.097,-0.073588595
0.153,0.386411403
0.186,0.8464114
0.12,1.7114113
0.499,2.5764112
0.082,3.4764113
0.118,4.3764114
0.074,5.1014113
0.115,5.8264112
0.088,6.30641125
0.106,6.7864113
0.297,6.87641115
0.244,6.966411
0.169,6.8164112
0.12,6.6664114
0.289,6.38641145
0.116,6.1064115
0.255,5.7064114
0.118,5.3064113
0.183,4.99641135
0.186,4.6864114
0.65,4.4464114
0.29,4.2064114
0.227,4.2914114
0.732,4.3764114
0.443,4.3814112
0.169,4.386411
0.258,4.21141115
0.233,4.0364113
0.275,3.69141125
0.23,3.3464112
0.279,3.0164113
0.242,2.6864114
0.241,2.33641145
0.248,1.9864115
0.22,1.70641145
0.26,1.4264114
0.214,1.2764114
0.192,1.1264114
0.101,0.9564114
0.104,0.7864114
0.111,0.8514114
0.086,0.9164114
0.121,0.9714114
0.074,1.0264114
0.118,1.0164114
0.077,1.0064114
0.115,1.1514114
0.09,1.2964114
0.103,1.77641135
0.099,2.2564113
0.088,2.85141135
0.111,3.4464114
0.077,3.9764112
0.157,4.506411
0.074,4.946411
0.51,5.386411
0.142,5.5464112
0.152,5.7064114
0.117,5.9164114
0.14,6.1264114
0.11,5.9764113
0.791,5.8264112
0.198,5.69141125
0.32,5.5564113
0.333,5.36641115
0.211,5.176411
0.263,4.916411
0.185,4.656411
0.279,4.4014112
0.46,4.1464114
0.461,3.9014114
1.163,3.6564114
0.419,3.5164113
0.436,3.3764112
1.087,3.3764112
1.3200001,3.3764112
1.274,3.3564112
0.865,3.3364112
0.187,3.41141125
0.228,3.4864113
0.188,3.57641135
0.187,3.6664114
0.188,3.7614113
0.161,3.8564112
0.181,3.81141125
0.122,3.7664113
0.129,3.7714113
0.076,3.7764113
0.121,3.84641135
0.075,3.9164114
0.121,4.0314114
0.074,4.1464114
0.119,4.2864112
0.076,4.426411
0.116,4.61141125
0.082,4.7964115
0.11,4.96141145
0.088,5.1264114
0.104,5.09641145
0.245,5.0664115
1.501,4.97141145
1.307,4.8764114
1.323,4.7814114
0.571,4.6864114
0.681,4.6514112
0.999,4.616411
0.189,4.436411
0.496,4.256411
0.839,4.14141125
0.151,4.0264115
0.234,3.74641145
0.202,3.4664114
0.227,3.13141135
0.206,2.7964113
0.292,2.59141125
0.244,2.3864112
0.221,2.20641125
0.307,2.0264113
0.286,1.72641135
1.036,1.4264114
0.253,1.26641145
0.218,1.1064115
0.271,1.1614115
0.233,1.2164115
0.279,1.23141145
0.233,1.2464114
0.281,1.22641145
0.251,1.2064115
0.238,1.18141145
0.239,1.1564114
0.224,1.1364114
0.261,1.1164114
0.145,1.0664114
0.131,1.0164114
0.075,0.9214114
0.124,0.8264114
0.087,0.7064114
0.108,0.5864114
0.099,0.5614114
0.095,0.5364114
0.11,0.5614114
0.084,0.5864114
0.117,0.7164114
0.073,0.8464114
0.162,1.1914114
0.074,1.5364114
0.174,1.88641135
0.167,2.2364113
0.486,2.42641125
0.232,2.6164112
0.244,2.7714113
0.249,2.9264114
0.228,3.0114113
0.26,3.0964112
0.323,3.07641125
0.854,3.0564113
0.197,3.0314113
0.241,3.0064113
0.19,2.9964113
0.164,2.9864113
0.189,2.92141125
0.174,2.8564112
0.276,2.7714113
0.187,2.6864114
0.38,2.60141135
0.455,2.5164113
0.222,2.54641125
1.151,2.5764112
0.283,2.66141125
0.222,2.7464113
0.248,2.80641125
0.236,2.8664112
0.272,2.92141125
0.239,2.9764113
0.274,2.94141135
0.204,2.9064114
0.268,2.8764113
0.211,2.8464112
0.261,2.83141125
0.224,2.8164113
0.255,2.7814113
0.238,2.7464113
0.239,1.711411375
0.187,0.67641145
0.093,0.436411435
0.124,0.19641142
0.074,-0.08858859
0.12,-0.3735886
0.073,-0.6735886
0.119,-0.9735886
0.079,-0.7585886
0.113,-0.5435886
0.088,0.0814114
0.102,0.7064114
0.097,1.27141145
0.09,1.8364115
0.145,2.20641135
0.084,2.5764112
0.544,2.8914113
0.372,3.2064114
0.195,3.5364113
0.26,3.8664112
0.401,3.8964113
0.113,3.9264114
0.135,3.84641135
0.113,3.7664113
0.144,3.55641125
0.093,3.3464112
0.136,3.0114113
0.114,2.6764114
0.255,2.26141145
0.635,1.8464115
0.471,1.61141145
0.236,1.3764114
0.404,1.3214114
0.304,1.2664114
1.023,1.2864114
0.246,1.3064114
0.262,1.1714114
0.232,1.0364114
0.282,1.2214114
0.232,1.4064114
0.268,1.5164114
0.217,1.6264114
0.235,1.68141145
0.247,1.7364115
0.157,1.70641145
0.124,1.6764114
0.08,1.63641145
0.118,1.5964115
0.082,1.00141144
0.112,0.40641138
0.094,0.34641139
0.099,0.2864114
0.106,0.131411404
0.086,-0.023588592
0.115,-0.178588596
0.075,-0.3335886
0.114,-0.158588597
0.074,0.016411407
0.156,0.556411454
0.075,1.0964115
0.708,1.5414115
0.506,1.9864115
0.149,2.4014114
0.139,2.8164113
0.12,3.24641135
0.144,3.6764114
0.12,3.8964112
0.692,4.116411
0.431,3.94641115
0.311,3.7764113
0.102,3.62141135
0.152,3.4664114
0.106,3.23641135
0.121,3.0064113
0.137,2.40641135
0.088,1.8064114
0.643,1.7214114
0.599,1.6364114
0.375,1.8164114
0.276,1.9964114
0.256,2.3264114
0.272,2.6564114
0.838,2.97141135
0.248,3.2864113
0.214,3.58641125
0.275,3.8864112
0.247,4.07641125
0.258,4.2664113
0.258,4.36141135
0.212,4.4564114
0.252,4.5514114
0.225,4.6464114
0.255,4.7364113
0.234,4.8264112
0.24,4.94641135
0.166,5.0664115
0.088,4.9214115
0.122,4.7764115
0.074,4.86641145
0.12,4.9564114
0.084,5.0864112
0.193,5.216411
0.155,5.4514112
0.09,5.6864114
0.107,5.98641135
0.09,6.2864113
0.109,6.6314113
0.086,6.9764113
0.11,7.67141165
0.125,8.366412
0.117,9.406412
0.433,10.446412
0.164,10.546412
0.447,10.646412
0.139,10.586412
0.097,10.526412
0.128,10.696412
0.097,10.866412
0.094,10.8064115
0.108,10.746411
0.084,10.581411
0.152,10.416411
0.076,10.0714115
0.117,9.726412
0.073,9.661412
0.372,9.596412
0.763,9.3814115
0.285,9.166411
0.217,8.9464115
0.479,8.726412
0.976,8.481412
0.226,8.236412
0.268,7.8464117
0.234,7.4564114
0.28,7.3114114
0.228,7.1664114
0.251,7.08141135
0.218,6.9964113
0.238,6.93641135
0.244,6.8764114
0.177,6.83641145
0.13,6.7964115
0.077,6.6814115
0.125,6.5664115
0.076,4.62641145
0.123,2.6864114
0.089,2.62141135
0.109,2.5564113
0.101,2.49641135
0.096,2.4364114
0.11,2.35641135
0.083,2.2764113
0.118,2.2764113
0.073,2.2764113
0.159,2.49641135
0.074,2.7164114
0.436,3.2064114
0.114,3.6964114
0.107,4.63141145
0.093,5.5664115
0.098,6.45641125
0.102,7.346411
0.088,8.111411
0.112,8.876411
0.078,9.4414115
0.12,10.006412
0.296,10.1064115
0.447,10.206411
0.117,10.1814115
0.285,10.156412
0.127,9.776412
0.156,9.396412
0.197,9.231412
0.662,9.066412
0.606,8.80641175
0.14,8.5464115
0.861,8.38641175
0.59,8.226412
0.616,8.11141165
0.949,7.9964113
0.484,7.8014114
0.266,7.6064115
0.228,7.41141125
0.283,7.216411
0.252,6.90141125
0.225,6.5864115
0.222,6.23141145
0.183,5.8764114
0.222,5.6564114
0.186,5.4364114
0.228,5.20641135
0.163,4.9764113
0.091,4.93641135
0.125,4.8964114
0.078,4.6764114
0.12,4.4564114
0.095,4.22141135
0.1,3.9864113
0.113,3.79141125
0.084,3.5964112
0.12,3.55141125
0.075,3.5064113
0.119,3.81141115
0.086,4.116411
0.133,4.93141115
0.119,5.7464113
0.291,6.56141135
0.5,7.3764114
0.117,8.0214112
0.165,8.666411
0.133,9.0764115
0.148,9.486412
0.118,9.686412
0.194,9.886412
0.524,9.896412
0.502,9.906412
0.331,9.831412
0.129,9.756412
0.626,9.636412
0.119,9.516412
0.254,9.356412
0.194,9.196412
0.293,8.941412
0.263,8.686412
0.255,8.34141165
0.968,7.9964113
0.341,7.81641115
0.258,7.636411
0.205,7.2764112
0.262,6.9164114
0.225,6.5214114
0.239,6.1264114
0.266,5.74141145
0.247,5.3564115
0.286,4.8014114
0.232,4.2464113
0.267,3.7614113
0.225,3.2764113
0.254,2.98141135
0.136,2.6864114
0.097,3.47641135
0.124,4.2664113
0.078,3.93141125
0.125,3.5964112
0.08,3.17641125
0.12,2.7564113
0.093,2.3564114
0.104,1.9564115
0.107,1.81141145
0.091,1.6664114
0.117,2.1664114
0.077,2.6664114
0.118,3.4064114
0.075,4.1464114
0.158,4.96141145
0.081,5.7764115
0.114,6.20641125
0.437,6.636411
0.579,6.97641125
0.163,7.3164115
0.199,7.4214115
0.166,7.5264115
0.119,7.5264115
1.296,7.5264115
0.322,7.34141125
0.158,7.156411
0.177,6.416411
0.116,5.676411
0.178,4.95141115
0.092,4.2264113
0.151,3.8914113
0.127,3.5564113
0.13,3.36141135
0.157,3.1664114
0.111,2.97641135
0.172,2.7864113
0.092,2.83641125
0.174,2.8864112
0.139,3.0214113
0.305,3.1564114
0.255,3.1864114
0.227,3.2164114
0.249,3.25141135
0.205,3.2864113
0.254,3.2764113
0.166,3.2664113
0.116,3.18641125
0.104,3.1064112
0.084,2.3014113
0.117,1.4964114
0.07,1.2664114
0.115,1.0364114
0.079,0.8364114
0.103,0.6364114
0.097,0.60141142
0.084,0.56641144
0.111,0.64641142
0.067,0.7264114
0.112,1.10141145
0.068,1.4764115
0.151,2.31141145
0.084,3.1464114
0.498,4.1214112
0.707,5.096411
0.132,5.856411
0.16,6.616411
0.101,7.1214112
0.117,7.6264114
0.533,7.9514117
0.095,8.276412
0.114,8.371412
0.08,8.466412
0.134,8.326412
0.087,8.186412
0.135,7.8014117
0.096,7.4164114
0.141,6.96641135
0.284,6.5164113
0.174,6.01141115
0.241,5.506411
0.23,4.851411
0.306,4.196411
0.44,3.8164112
0.887,3.4364114
0.252,3.2764113
0.206,3.1164112
0.265,2.9114113
0.246,2.7064114
0.239,2.47141135
0.231,2.2364113
0.218,2.03141135
0.253,1.8264114
0.209,1.6264114
0.257,1.4264114
0.208,1.091411415
0.258,0.75641143
0.224,1.366411465
0.243,1.9764115
0.191,1.8464115
0.091,1.7164115
0.117,1.55641145
0.068,1.3964114
0.116,1.2214114
0.069,1.0464114
0.112,1.0414114
0.083,1.0364114
0.096,1.43641145
0.096,1.8364115
0.084,2.84641135
0.146,3.8564112
0.071,4.72141135
0.486,5.5864115
0.378,6.29641125
0.26,7.006411
0.388,7.5764115
0.14,8.146412
0.879,8.546412
0.681,8.946412
0.138,9.166412
0.069,9.386412
0.119,9.451412
0.077,9.516412
0.112,9.316412
0.208,9.116412
0.26,8.971412
0.388,8.826412
0.194,8.596412
0.212,8.366412
0.205,8.1064115
0.943,7.846411
0.237,6.906411
0.212,5.966411
0.278,4.9214111
0.224,3.8764112
0.273,3.4764112
0.239,3.0764112
0.252,2.52141135
0.231,1.9664115
0.225,1.46141145
0.256,0.9564114
0.207,0.846411425
0.198,0.73641145
0.09,0.83141145
0.102,0.92641145
0.102,1.886411325
0.083,2.8464112
0.115,2.9914112
0.069,3.1364112
0.114,3.2364112
0.074,3.3364112
0.107,3.56141125
0.089,3.7864113
0.09,3.62141135
0.104,3.4564114
0.074,3.63641135
0.147,3.8164113
0.067,3.8114113
0.496,3.8064113
0.218,3.98641135
0.27,4.1664114
0.686,4.37641145
0.551,4.5864115
0.668,4.63641145
0.304,4.6864114
0.241,4.60641145
0.116,4.5264115
0.107,4.42641135
0.139,4.3264112
0.094,4.0864112
0.117,3.8464112
0.104,3.45141125
0.137,3.0564113
0.19,2.74641135
0.424,2.4364114
0.354,2.2164114
0.193,1.9964114
0.249,1.8464114
0.24,1.6964114
1.174,1.7814114
0.202,1.8664114
0.248,1.9814113
0.226,2.0964112
0.215,2.2114112
0.246,2.3264112
0.188,2.29141125
0.216,2.2564113
0.216,1.97141135
0.203,1.6864114
0.229,1.3464114
0.239,1.0064114
0.221,0.881411415
0.285,0.75641143
0.248,0.491411415
0.135,0.2264114
0.07,0.4764114
0.121,0.7264114
0.072,0.58141139
0.114,0.43641138
0.08,0.39641139
0.101,0.3564114
0.09,0.5014114
0.09,0.6464114
0.098,0.92641145
0.078,1.2064115
0.152,1.44141145
0.071,1.6764114
0.858,1.8964113
0.529,2.1164112
0.379,2.18641125
0.358,2.2564113
0.253,2.2614113
0.544,2.2664113
0.142,2.29641125
0.185,2.3264112
0.145,2.2664113
0.181,2.2064114
0.161,2.0714114
0.164,1.9364114
0.177,1.7214114
0.148,1.5064114
0.183,1.30141145
0.138,1.0964115
0.37,0.96641145
0.904,0.8364114
2.8870001,0.62141139
1.699,0.40641138
1.665,0.131411395
1.73,-0.14358859
1.382,-0.17358859
1.155,-0.20358859
0.628,-0.113588591
0.261,-0.023588592
0.288,-0.068588591
0.269,-0.11358859
0.24,-0.223588595
0.282,-0.3335886
0.205,-0.30858861
0.253,-0.28358862
0.212,-0.27358861
0.162,-0.2635886
0.098,-0.6935886
0.09,-1.1235886
0.11,-1.0235886
0.073,-0.9235886
0.113,-0.9085886
0.122,-0.8935886
0.11,-0.8435886
0.068,-0.7935886
0.11,-0.768588585
0.078,-0.74358857
0.097,-0.29358858
0.087,0.15641141
0.116,0.566411405
0.105,0.9764114
0.406,1.1314114
0.195,1.2864114
0.078,1.5964114
0.138,1.9064114
0.916,2.23641135
1.182,2.5664113
1.089,2.38141135
0.307,2.1964114
0.533,2.3214114
1.23,2.4464114
0.605,2.4414114
0.2,2.4364114
0.242,2.24641135
0.211,2.0564113
0.274,1.66641135
0.383,1.2764114
0.226,0.8264114
0.703,0.3764114
0.283,0.101411405
1.028,-0.17358859
2.994,-0.323588605
1.3150001,-0.47358862
1.75,-0.83858861
1.429,-1.2035886
1.387,-1.36858855
1.1900001,-1.5335885
0.684,-1.56358855
0.309,-1.5935886
0.271,-1.9435886
0.276,-2.2935886
0.226,-2.4535887
0.28,-2.6135888
0.224,-2.4985888
0.277,-2.3835888
0.176,-1.6535887
0.126,-0.9235886
0.078,-1.1185886
0.108,-1.3135886
0.087,-1.28858855
0.097,-1.2635885
0.094,-1.18358855
0.087,-1.1035886
0.101,-0.7635886
0.077,-0.4235886
0.107,0.1714114
0.069,0.7664114
0.167,1.1014114
0.13,1.4364114
0.105,1.58641145
0.998,1.7364115
0.927,1.96141145
0.58,2.1864114
0.595,2.4064113
0.12,2.6264112
0.137,2.7264112
0.135,2.8264112
0.303,3.0864112
0.31,3.3464112
0.452,3.2314112
0.166,3.1164112
0.148,2.83141125
0.483,2.5464113
0.213,2.17641135
0.335,1.8064114
0.368,1.4964114
0.236,1.1864114
0.286,0.69141141
0.241,0.19641142
0.873,-0.11358859
0.392,-0.4235886
0.221,-0.44858861
0.239,-0.47358862
0.508,-0.62858861
1.205,-0.7835886
0.245,-0.8385886
0.246,-0.8935886
0.221,-0.6335886
0.228,-0.3735886
0.226,-0.558588585
0.213,-0.74358857
0.254,-1.193588535
0.204,-1.6435885
0.135,-1.05858856
0.079,-0.47358862
0.106,-0.70358859
0.086,-0.93358856
0.091,-1.12358858
0.098,-1.3135886
0.078,-1.4435886
0.106,-1.5735886
0.069,-1.1435886
0.109,-0.7135886
0.066,0.1664114
0.108,1.0464114
0.065,1.6014114
0.108,2.1564114
0.113,2.44641135
0.108,2.7364113
0.65,3.29141125
0.789,3.8464112
0.442,4.03641125
0.463,4.2264113
0.174,4.1264114
0.637,4.0264115
0.186,3.8814114
0.096,3.7364113
0.128,3.57141135
0.111,3.4064114
0.273,2.8814113
0.28,2.3564112
0.235,1.8814113
0.276,1.4064114
0.952,1.051411415
1.21,0.69641143
1.184,0.29641142
1.812,-0.10358859
1.272,-0.248588595
1.388,-0.3935886
1.429,-0.4585886
0.974,-0.5235886
0.884,-0.378588595
0.545,-0.23358859
0.265,0.041411405
0.225,0.3164114
0.249,0.466411425
0.203,0.61641145
0.24,0.721411425
0.11,0.8264114
0.108,0.9014114
0.106,0.9764114
0.085,0.8714114
0.117,0.7664114
0.074,0.8714114
0.117,0.9764114
0.073,1.1764114
0.115,1.3764114
0.08,1.61641145
0.107,1.8564115
0.089,2.15641145
0.095,2.4564114
0.098,2.7964113
0.126,3.1364112
0.112,3.5214113
0.583,3.9064114
0.708,4.23641145
0.765,4.5664115
0.101,4.87141125
0.101,5.176411
0.081,5.5014111
0.791,5.8264112
0.556,5.94141125
0.174,6.0564113
0.149,5.97641135
0.124,5.8964114
0.119,5.6814112
0.11,5.466411
0.113,5.13141125
0.116,4.7964115
0.208,4.46641125
0.361,4.136411
0.229,3.84641115
0.331,3.5564113
0.268,3.36141135
0.66,3.1664114
0.505,3.0564114
0.203,2.9464114
0.262,2.7964114
0.266,2.6464114
0.267,2.44641135
0.26,2.2464113
0.267,2.17141125
0.216,2.0964112
0.242,2.07141125
0.196,2.0464113
0.249,2.0464113
0.216,2.0464113
0.236,2.1514113
0.16,2.2564113
0.089,2.59641135
0.113,2.9364114
0.067,2.96141135
0.112,2.9864113
0.067,3.06141125
0.109,3.1364112
0.076,3.20141125
0.099,3.2664113
0.086,3.45141125
0.086,3.6364112
0.097,3.84641125
0.075,4.0564113
0.106,4.2964113
0.107,4.5364113
0.106,4.71141115
0.524,4.886411
0.239,5.0364112
0.196,5.1864114
0.231,5.3364112
0.202,5.486411
0.436,5.63641115
0.223,5.7864113
0.425,5.7564113
0.233,5.7264113
0.089,5.68141115
0.154,5.636411
0.101,5.48641125
0.137,5.3364115
0.141,5.2014115
0.615,5.0664115
0.426,5.00141145
0.397,4.9364114
0.271,4.7814114
0.304,4.6264114
1.1059999,4.2814114
0.285,3.9364114
0.231,3.70641135
0.296,3.4764113
0.269,3.29641125
0.272,3.1164112
0.324,3.0214113
0.354,2.9264114
0.371,2.8064114
0.375,2.6864114
0.42,2.47141135
0.318,2.2564113
0.138,2.1564113
0.126,2.0564113
0.076,2.6564113
0.119,3.2564113
0.08,3.1164113
0.11,2.9764113
0.095,2.90141125
0.093,2.8264112
0.11,2.7264112
0.077,2.6264112
0.114,2.68141125
0.079,2.7364113
0.166,2.93641125
0.264,3.1364112
0.136,3.59141135
0.439,4.0464115
0.173,4.61641145
0.258,5.1864114
0.282,5.3014114
0.246,5.4164114
0.124,5.9264114
0.33,6.4364114
0.615,6.9414112
0.359,7.446411
0.171,7.8014115
0.109,8.156412
0.116,8.251412
0.124,8.346412
0.132,8.0264117
0.113,7.7064114
0.128,7.11141135
0.61,6.5164113
0.282,6.06641115
0.232,5.616411
0.682,5.061411
0.31,4.506411
0.725,4.1064112
0.551,3.7064114
0.27,3.37141135
1.28,3.0364113
1.036,2.74641135
0.983,2.4564114
0.884,2.3364114
0.938,2.2164114
0.933,2.26641135
0.855,2.3164113
0.432,2.50641135
0.415,2.6964114
0.285,2.87641135
0.084,3.0564113
0.13,2.99141135
0.081,2.9264114
0.143,2.95141135
0.111,2.9764113
0.12,3.04141125
0.135,3.1064112
0.121,3.1564113
0.152,3.2064114
0.106,3.2914113
0.152,3.3764112
0.106,3.7864111
0.144,4.196411
0.152,5.02641125
0.973,5.8564115
1.4170001,6.67141125
1.369,7.486411
1.6390001,8.076411
1.978,8.666411
1.693,9.2864115
1.336,9.906412
0.364,10.316412
0.425,10.726412
1.288,10.936412
1.38,11.146412
1.369,11.106412
1.336,11.066412
1.256,10.661412
1.194,10.256412
0.399,9.431412
0.223,8.606412
0.411,7.72141175
0.239,6.8364115
1.045,6.00641125
1.325,5.176411
0.955,4.5164111
0.672,3.8564112
0.738,3.46141125
0.867,3.0664113
0.241,2.73141135
0.629,2.3964114
0.645,2.1414114
0.565,1.8864114
0.483,1.5814114
0.339,1.2764114
0.299,1.1464114
0.263,1.0164114
0.225,1.0664114
0.245,1.1164114
0.246,1.9714113
0.216,2.8264112
0.185,2.94141125
0.085,3.0564113
0.117,3.13641135
0.101,3.2164114
0.093,3.3064114
0.122,3.3964114
0.071,3.59141135
0.12,3.7864113
0.158,4.0714114
1.2690001,4.3564115
1.4400001,4.71641135
1.416,5.0764112
1.4299999,5.27641125
1.424,5.4764113
1.387,5.72141115
1.724,5.966411
1.59,6.3064112
1.939,6.6464114
1.682,7.0664112
1.37,7.486411
1.339,8.0014115
1.392,8.516412
1.448,8.5064115
1.369,8.496411
1.222,7.846411
1.4450001,7.196411
1.2079999,6.9214112
0.18,6.6464114
0.11,6.2464112
0.15,5.846411
0.287,5.4014112
0.267,4.9564114
0.217,4.38641135
0.339,3.8164113
0.823,3.36141135
0.178,2.9064114
0.29,2.6714114
2.5239999,2.4364114
2.256,2.61641135
2.201,2.7964113
0.898,2.62641135
1.382,2.4564114
1.311,2.1814114
0.375,1.9064114
0.347,1.6614114
0.392,1.4164114
0.232,1.2814114
0.276,1.1464114
0.123,1.18641145
0.138,1.2264115
0.084,0.981411475
0.124,0.73641145
0.082,0.62141144
0.123,0.50641143
0.079,0.986411465
