52.2,1,14
51.6,1,15
52.1,1,16
50.1,1,17
52.2,1,18
51.4,1,19
51.3,1,20
50.6,1,21
51.5,1,22
49.5,1,23
49.1,1,24
49.4,1,25
50.8,1,26
48.2,1,27
49.5,1,28
49.9,1,29
49.1,1,30
48.4,1,31
48.3,1,32
49.8,1,33
50.3,1,34
49.2,1,35
49.1,1,36
50.6,1,37
49.7,1,38
50.1,1,39
50.1,1,40
50.9,1,41
50.9,1,42
50.6,1,43
49.4,1,44
51.7,1,45
49.5,1,46
50.2,1,47
51,1,48
50.7,2,1
49.2,2,2
50.7,2,3
50.4,2,4
50.5,2,5
48.9,2,6
48.5,2,7
50.5,2,8
50.1,2,9
50,2,10
49.7,2,11
50.1,2,12
49.7,2,13
49.7,2,14
57.5,2,15
60.4,2,16
63.1,2,17
68.9,2,18
67.3,2,19
68.7,2,20
72.3,2,21
70.8,2,22
72.8,2,23
73.7,2,24
72.4,2,25
72.1,2,26
74,2,27
72.8,2,28
72,2,29
69.3,2,30
66.4,2,31
67.3,2,32
68,2,33
70,2,34
68.1,2,35
64.8,2,36
62.1,2,37
60.4,2,38
60.5,2,39
58.4,2,40
56.8,2,41
56.6,2,42
55.6,2,43
54.5,2,44
54,2,45
53.3,2,46
51.5,2,47
51.8,2,48
53.2,3,1
51.9,3,2
51,3,3
52.1,3,4
52.5,3,5
51.9,3,6
51.8,3,7
51.1,3,8
50.1,3,9
51.4,3,10
51.7,3,11
52.1,3,12
50.8,3,13
54,3,14
63.3,3,15
60.9,3,16
64.3,3,17
66.7,3,18
69.3,3,19
70.9,3,20
68.4,3,21
68.6,3,22
72.1,3,23
74.4,3,24
68.7,3,25
70.2,3,26
69.8,3,27
69.9,3,28
69.7,3,29
71.8,3,30
71,3,31
73,3,32
70.7,3,33
69.1,3,34
68.7,3,35
63.8,3,36
64.6,3,37
64.3,3,38
60.4,3,39
60.4,3,40
59.4,3,41
58.2,3,42
59.6,3,43
58,3,44
57.3,3,45
56.2,3,46
56.6,3,47
54.3,3,48
54.5,4,1
55.9,4,2
55,4,3
54.6,4,4
56.3,4,5
54.4,4,6
53.6,4,7
54.6,4,8
55,4,9
54.4,4,10
53.7,4,11
54.2,4,12
55.4,4,13
54.6,4,14
62,4,15
63,4,16
65.8,4,17
73,4,18
70.6,4,19
71.5,4,20
66.9,4,21
68.2,4,22
71.5,4,23
69.3,4,24
65.9,4,25
64.9,4,26
62.4,4,27
63.8,4,28
65.2,4,29
70.7,4,30
72,4,31
71.1,4,32
70.8,4,33
72.5,4,34
68.4,4,35
63.4,4,36
63.3,4,37
60.9,4,38
58.5,4,39
58.3,4,40
58.6,4,41
57.4,4,42
56.2,4,43
58,4,44
56.8,4,45
57.9,4,46
58,4,47
55.8,4,48
55.2,5,1
55.5,5,2
55.7,5,3
55.9,5,4
55.5,5,5
56.9,5,6
55.9,5,7
56.5,5,8
55.8,5,9
56.3,5,10
53.6,5,11
54.1,5,12
53.3,5,13
55.2,5,14
61.2,5,15
63.9,5,16
69,5,17
70.5,5,18
71,5,19
70.1,5,20
67.9,5,21
69.5,5,22
74.8,5,23
72.4,5,24
71.6,5,25
72.7,5,26
74.2,5,27
73.5,5,28
71.3,5,29
71,5,30
71.3,5,31
68.7,5,32
70.1,5,33
73.3,5,34
68.9,5,35
66.7,5,36
63.2,5,37
59.8,5,38
60.3,5,39
57.7,5,40
58.4,5,41
60,5,42
57.3,5,43
56.7,5,44
55.3,5,45
59.4,5,46
58.2,5,47
55.3,5,48
55.5,6,1
56.5,6,2
57.3,6,3
55.9,6,4
56.2,6,5
56.2,6,6
56.3,6,7
54.5,6,8
55.8,6,9
54.2,6,10
54.5,6,11
54.9,6,12
54.6,6,13
55.7,6,14
65.6,6,15
65.5,6,16
65.6,6,17
68.2,6,18
74.2,6,19
71.1,6,20
73.3,6,21
70.6,6,22
69.8,6,23
72.7,6,24
69,6,25
69,6,26
68.7,6,27
68.4,6,28
69.9,6,29
68.5,6,30
71.6,6,31
68.2,6,32
73,6,33
67.3,6,34
64.1,6,35
64.1,6,36
62.3,6,37
58.9,6,38
55.8,6,39
54.8,6,40
53.3,6,41
54.8,6,42
53.3,6,43
54.2,6,44
54.4,6,45
52.4,6,46
52.2,6,47
51.4,6,48
52.3,0,1
52,0,2
52.4,0,3
52.8,0,4
53.9,0,5
52.2,0,6
55.1,0,7
51.7,0,8
53.3,0,9
53.5,0,10
54.4,0,11
53.5,0,12
52.7,0,13
52.8,0,14
54.5,0,15
52.6,0,16
52.5,0,17
49.8,0,18
50,0,19
50.5,0,20
51.2,0,21
50.1,0,22
51.1,0,23
54.1,0,24
53.1,0,25
52.2,0,26
52.8,0,27
53.4,0,28
50,0,29
52.6,0,30
52.7,0,31
52.8,0,32
52.6,0,33
56.5,0,34
58,0,35
58.3,0,36
56.5,0,37
54.9,0,38
57.7,0,39
55.8,0,40
56.9,0,41
58,0,42
59.2,0,43
56.2,0,44
55.7,0,45
54.5,0,46
57.1,0,47
55,0,48
57.1,1,1
56.9,1,2
56.5,1,3
58.1,1,4
58,1,5
57.3,1,6
57.5,1,7
55.5,1,8
56.2,1,9
55.8,1,10
56.2,1,11
55.6,1,12
55.6,1,13
56.2,1,14
56.2,1,15
55.1,1,16
55,1,17
54.1,1,18
53.8,1,19
51.4,1,20
50.6,1,21
55.4,1,22
51.6,1,23
51.5,1,24
50.9,1,25
51.3,1,26
51.3,1,27
52.2,1,28
51.7,1,29
53.7,1,30
52.1,1,31
52.1,1,32
52.9,1,33
54.4,1,34
56.1,1,35
54.8,1,36
56,1,37
56,1,38
54.8,1,39
56.9,1,40
55.6,1,41
56.1,1,42
56.1,1,43
56.8,1,44
56.5,1,45
55.2,1,46
55.6,1,47
54.3,1,48
55.5,2,1
54.3,2,2
54.5,2,3
52.6,2,4
54,2,5
52.8,2,6
52.2,2,7
53,2,8
53.1,2,9
52.3,2,10
52,2,11
51.2,2,12
52.8,2,13
53,2,14
62.3,2,15
60.3,2,16
66.2,2,17
72.4,2,18
74.4,2,19
75.7,2,20
75.1,2,21
75.5,2,22
77.8,2,23
75.9,2,24
72.7,2,25
72.1,2,26
74.5,2,27
72.7,2,28
70.7,2,29
70.7,2,30
72.2,2,31
73.7,2,32
71,2,33
72.9,2,34
67.5,2,35
63.8,2,36
60.7,2,37
60.3,2,38
59.2,2,39
57.9,2,40
58.3,2,41
55.8,2,42
55,2,43
55.8,2,44
55.3,2,45
53.3,2,46
51.6,2,47
52.4,2,48
52,3,1
50.3,3,2
50.9,3,3
49.9,3,4
50.5,3,5
49.7,3,6
49.9,3,7
51,3,8
51.1,3,9
50.5,3,10
49.9,3,11
51.5,3,12
52.1,3,13
53.5,3,14
60.7,3,15
60.8,3,16
64.9,3,17
74.4,3,18
72.5,3,19
73.5,3,20
72,3,21
70.2,3,22
72.3,3,23
72.1,3,24
69.8,3,25
65.4,3,26
66.9,3,27
67.3,3,28
66.8,3,29
67.7,3,30
74.7,3,31
70.2,3,32
68.1,3,33
70.2,3,34
71.7,3,35
63.9,3,36
60.8,3,37
59.4,3,38
57.5,3,39
56.2,3,40
55.5,3,41
53.6,3,42
53.3,3,43
55,3,44
54.3,3,45
55.2,3,46
54.6,3,47
55.3,3,48
54,4,1
55.3,4,2
53.7,4,3
54.7,4,4
54.5,4,5
55.4,4,6
55.6,4,7
55.6,4,8
52.6,4,9
53.6,4,10
53.9,4,11
54.2,4,12
54.8,4,13
52.1,4,14
60,4,15
63.4,4,16
61.3,4,17
65.9,4,18
68.2,4,19
68.2,4,20
70.1,4,21
76.6,4,22
75.3,4,23
71.2,4,24
70.7,4,25
69.7,4,26
72.7,4,27
76.3,4,28
73.6,4,29
74,4,30
73.9,4,31
83.8,4,32
74.9,4,33
77.1,4,34
73,4,35
66.8,4,36
62.9,4,37
61.5,4,38
57.7,4,39
59.4,4,40
58.4,4,41
57.4,4,42
57.1,4,43
58,4,44
55.5,4,45
54.7,4,46
55.1,4,47
55.4,4,48
54.2,5,1
52.4,5,2
53.3,5,3
53.7,5,4
55.3,5,5
52.4,5,6
52.9,5,7
52.8,5,8
53.7,5,9
54.9,5,10
53.6,5,11
54.1,5,12
53.3,5,13
54.4,5,14
62.1,5,15
59.7,5,16
63.9,5,17
72.9,5,18
77.2,5,19
78.1,5,20
79.4,5,21
86,5,22
82.6,5,23
81.2,5,24
79.1,5,25
80.5,5,26
82,5,27
81.2,5,28
78.3,5,29
77.3,5,30
77.1,5,31
74.9,5,32
75.4,5,33
75.3,5,34
72.8,5,35
68.4,5,36
68.1,5,37
65.2,5,38
62.5,5,39
62.3,5,40
60.6,5,41
61.1,5,42
57.9,5,43
59.6,5,44
57.9,5,45
58.6,5,46
57,5,47
56.7,5,48
57.7,6,1
58.1,6,2
55.4,6,3
56.2,6,4
55.3,6,5
54.5,6,6
54.6,6,7
55.4,6,8
54.6,6,9
55,6,10
54.4,6,11
53.4,6,12
56.1,6,13
55.5,6,14
63,6,15
61.5,6,16
63.1,6,17
70.9,6,18
69.5,6,19
70.7,6,20
74.8,6,21
72.9,6,22
76.1,6,23
75.4,6,24
74,6,25
78.6,6,26
75,6,27
68.5,6,28
67.8,6,29
67.2,6,30
69.6,6,31
64.9,6,32
66.9,6,33
71.9,6,34
63.2,6,35
59.1,6,36
60.8,6,37
57.3,6,38
59.9,6,39
54.9,6,40
49.8,6,41
52.2,6,42
50.9,6,43
48.8,6,44
52,6,45
51.6,6,46
48.6,6,47
52.5,6,48
50.5,0,1
48.4,0,2
51.1,0,3
49.4,0,4
48.4,0,5
48.7,0,6
48.3,0,7
48,0,8
46.6,0,9
50,0,10
46.8,0,11
45.9,0,12
48.1,0,13
47.7,0,14
46,0,15
46.3,0,16
46,0,17
46.7,0,18
45,0,19
45.2,0,20
45.3,0,21
44.4,0,22
46.4,0,23
48.1,0,24
47.1,0,25
47.7,0,26
48.6,0,27
47.3,0,28
47.3,0,29
48.2,0,30
47.9,0,31
46,0,32
47.8,0,33
51.6,0,34
52.7,0,35
50.5,0,36
51.1,0,37
50.9,0,38
48.8,0,39
51.2,0,40
52.3,0,41
50,0,42
51.1,0,43
51.9,0,44
49.3,0,45
51,0,46
50.9,0,47
50,0,48
48.5,1,1
50.8,1,2
50.9,1,3
49.2,1,4
49.5,1,5
49.7,1,6
49.3,1,7
50.1,1,8
50.8,1,9
47.9,1,10
49.4,1,11
50.6,1,12
50.6,1,13
49.8,1,14
50.7,1,15
50.2,1,16
46.4,1,17
49.1,1,18
47.6,1,19
47.6,1,20
49,1,21
48,1,22
46,1,23
49.5,1,24
47.9,1,25
49.4,1,26
50,1,27
50,1,28
48.7,1,29
51.2,1,30
50.6,1,31
51.4,1,32
53.6,1,33
52.2,1,34
52.8,1,35
56.9,1,36
51.9,1,37
51.3,1,38
54.9,1,39
53.3,1,40
51.3,1,41
51.9,1,42
51.1,1,43
49.3,1,44
50.3,1,45
52.8,1,46
51.5,1,47
50.7,1,48
52.4,2,1
49.1,2,2
53,2,3
50.2,2,4
50.4,2,5
50.9,2,6
53.2,2,7
48.1,2,8
50,2,9
49.5,2,10
48.2,2,11
49.9,2,12
49.3,2,13
48.7,2,14
55.2,2,15
61.6,2,16
58.1,2,17
61.7,2,18
70.5,2,19
70.6,2,20
70.9,2,21
72.9,2,22
73.3,2,23
70.8,2,24
69.1,2,25
68,2,26
70.4,2,27
68.4,2,28
68.1,2,29
68.9,2,30
74.9,2,31
69.9,2,32
68.7,2,33
70.2,2,34
71.2,2,35
62.2,2,36
59.8,2,37
59.5,2,38
57.7,2,39
54.6,2,40
53.8,2,41
54.8,2,42
54.4,2,43
54.2,2,44
53.5,2,45
51.8,2,46
51.5,2,47
51.5,2,48
49.9,3,1
49.3,3,2
49.6,3,3
50.1,3,4
49.3,3,5
48.8,3,6
50.4,3,7
52.2,3,8
50.4,3,9
48.5,3,10
49.9,3,11
50.2,3,12
49.2,3,13
50.8,3,14
58.9,3,15
56.1,3,16
60.2,3,17
62.8,3,18
67.3,3,19
72.7,3,20
75,3,21
72.7,3,22
73.8,3,23
69.9,3,24
69.1,3,25
73.7,3,26
74.4,3,27
72.8,3,28
71.7,3,29
73.7,3,30
71.7,3,31
73.2,3,32
74.1,3,33
72.7,3,34
68.6,3,35
63.7,3,36
62.8,3,37
59.7,3,38
59.1,3,39
60,3,40
56.6,3,41
56.4,3,42
55,3,43
53.9,3,44
55.3,3,45
53.3,3,46
51.6,3,47
51.7,3,48
50.8,4,1
54.6,4,2
52.3,4,3
50.1,4,4
49.9,4,5
49.6,4,6
49.4,4,7
49.6,4,8
48.9,4,9
47.2,4,10
49.6,4,11
48.6,4,12
47.9,4,13
47.5,4,14
53.5,4,15
58.3,4,16
59.8,4,17
63.5,4,18
64.3,4,19
64.1,4,20
68.3,4,21
72.7,4,22
72.9,4,23
76.9,4,24
72.8,4,25
71.5,4,26
75.1,4,27
73.4,4,28
67.6,4,29
73.6,4,30
69.7,4,31
68.5,4,32
70.9,4,33
68.5,4,34
66.9,4,35
67.3,4,36
63.7,4,37
59.5,4,38
55.8,4,39
57,4,40
55,4,41
58,4,42
58.2,4,43
54.5,4,44
52.6,4,45
52.8,4,46
53,4,47
51.4,4,48
52.4,5,1
51.3,5,2
50.7,5,3
50.5,5,4
51.3,5,5
49.7,5,6
49.2,5,7
49.3,5,8
48,5,9
50.6,5,10
48.3,5,11
47.7,5,12
47.4,5,13
50.5,5,14
54.2,5,15
54.4,5,16
59.1,5,17
61.2,5,18
63.7,5,19
66,5,20
64.5,5,21
63.3,5,22
68.6,5,23
66.7,5,24
65.2,5,25
66.5,5,26
64.1,5,27
64.6,5,28
67.8,5,29
70,5,30
68.3,5,31
66.6,5,32
70.9,5,33
66.9,5,34
65.9,5,35
66.7,5,36
61.8,5,37
58.9,5,38
58.3,5,39
56.1,5,40
54.4,5,41
53.7,5,42
53.2,5,43
51.2,5,44
50.8,5,45
52.7,5,46
48.4,5,47
50.3,5,48
52,6,1
49.5,6,2
49.5,6,3
52.7,6,4
47.4,6,5
48.4,6,6
49.1,6,7
46.7,6,8
47.9,6,9
50.2,6,10
48.5,6,11
48,6,12
50.1,6,13
48.8,6,14
57.5,6,15
57.1,6,16
58.9,6,17
58.1,6,18
58,6,19
60.7,6,20
62.1,6,21
60.8,6,22
64.1,6,23
64,6,24
63.8,6,25
63.1,6,26
65.1,6,27
63,6,28
63.9,6,29
66.8,6,30
68.8,6,31
69.6,6,32
67.9,6,33
66.7,6,34
62.8,6,35
58.7,6,36
58.8,6,37
57.5,6,38
55.5,6,39
55.7,6,40
55.8,6,41
53.9,6,42
52.2,6,43
54.7,6,44
54.2,6,45
53,6,46
51.4,6,47
51.8,6,48
51.3,0,1
50.6,0,2
51.6,0,3
51,0,4
50.9,0,5
50.4,0,6
50.1,0,7
50.6,0,8
50.1,0,9
50.3,0,10
50.5,0,11
50.5,0,12
49.8,0,13
50.8,0,14
50.3,0,15
49.1,0,16
49.6,0,17
48.7,0,18
50.7,0,19
51.2,0,20
50.5,0,21
51,0,22
51.7,0,23
52,0,24
49.9,0,25
49.1,0,26
50.5,0,27
50.3,0,28
49.3,0,29
50.1,0,30
50.9,0,31
51.8,0,32
53.2,0,33
51.8,0,34
55.3,0,35
52.9,0,36
52.8,0,37
55.2,0,38
55.1,0,39
55,0,40
53.6,0,41
52.9,0,42
55.1,0,43
53.2,0,44
53.3,0,45
53.2,0,46
52.6,0,47
51.9,0,48
52.4,1,1
52.3,1,2
51.4,1,3
52.3,1,4
51.1,1,5
50.6,1,6
50.2,1,7
51.2,1,8
50.5,1,9
50.6,1,10
49.9,1,11
50.6,1,12
50.6,1,13
50.8,1,14
50.9,1,15
49,1,16
48.8,1,17
49.5,1,18
50.8,1,19
49.3,1,20
50.4,1,21
49.9,1,22
50,1,23
50.7,1,24
50.2,1,25
49.7,1,26
50.3,1,27
52.5,1,28
53.3,1,29
52.6,1,30
53.2,1,31
53.4,1,32
52,1,33
54.6,1,34
56,1,35
54,1,36
54.8,1,37
54.8,1,38
54.3,1,39
53.7,1,40
53.9,1,41
53.5,1,42
52.2,1,43
51.1,1,44
50.8,1,45
51.2,1,46
52.6,1,47
53.4,1,48
52,2,1
50.9,2,2
51.9,2,3
51.9,2,4
51.6,2,5
51.8,2,6
51.3,2,7
50.3,2,8
50.7,2,9
52.1,2,10
51.6,2,11
52,2,12
52.3,2,13
54.2,2,14
59.2,2,15
60,2,16
62,2,17
66.8,2,18
67.8,2,19
70.6,2,20
71.2,2,21
71.6,2,22
70.4,2,23
68.9,2,24
68.1,2,25
68.5,2,26
68.3,2,27
67.9,2,28
64,2,29
65.8,2,30
66.3,2,31
69.3,2,32
70,2,33
69.6,2,34
67.9,2,35
61.7,2,36
60.8,2,37
60.4,2,38
60.3,2,39
59.8,2,40
59.3,2,41
58.7,2,42
57.6,2,43
55.5,2,44
58.1,2,45
56.4,2,46
55.6,2,47
54.9,2,48
54.5,3,1
54,3,2
53.4,3,3
52.9,3,4
53.4,3,5
51.6,3,6
51.4,3,7
51.3,3,8
50.7,3,9
50.5,3,10
49.7,3,11
48.5,3,12
52.3,3,13
50.3,3,14
62.2,3,15
62.7,3,16
