54.9,0,5,0,1,4.455,3.265,0,100,0
54.5,0,5,0,2,4.61,3.28,0,100,0
53,0,5,0,3,4.75,3.305,0,100,0
54.4,0,5,0,4,4.89,3.33,0,100,0
54.7,0,5,0,5,5.13,3.45,0,100,0
53.3,0,5,0,6,5.37,3.57,0,100,0
53.4,0,5,0,7,6.085,3.675,0,100,0
56.7,0,5,0,8,6.8,3.78,0,100,0
54.4,0,5,0,9,6.58,3.71,0,100,0
53.1,0,5,0,10,6.36,3.64,0,100,0
51.2,0,5,0,11,7.03,3.775,0,100,0
52.2,0,5,0,12,7.7,3.91,0,100,0
54.1,0,5,0,13,7.45,3.14,0,76.5,0
53.7,0,5,0,14,7.2,2.37,0,53,0
56.5,0,5,0,15,7.57,1.58,0,28,0
64.1,0,5,0,16,7.94,0.79,0,3,0
64.1,26.255,5,0,17,7.79,1.195,0,14,0
64.9,52.51,5,0,18,7.64,1.6,0,25,0
67.6,97.9,5,0,19,7.85,2.165,0,21.5,0
68.9,143.29,5,0,20,8.06,2.73,0,18,0
72.2,149.52,5,0,21,8.065,3.895,0,59,0
74.1,155.75,5,0,22,8.07,5.06,0,100,0
76.9,191.795,5,0,23,8.045,5.91,0,100,0
73.1,227.84,5,0,24,8.02,6.76,0,100,0
72.2,173.105,5,0,25,9.535,6.76,0,100,0
72,118.37,5,0,26,11.05,6.76,0,100,0
71.7,87.665,5,0,27,11.745,6.41,0,100,0
76.9,56.96,5,0,28,12.44,6.06,0,100,0
78.8,74.315,5,0,29,13.225,6.685,0,100,0
77.7,91.67,5,0,30,14.01,7.31,0,100,0
74.2,53.845,5,0,31,12.57,6.055,0,50,0
75.1,16.02,5,0,32,11.13,4.8,0,0,0
74.4,8.01,5,0,33,9.55,3.76,0,0,0
76.3,0,5,0,34,7.97,2.72,0,0,0
73.1,0,5,0,35,8.235,2.305,0,0,0
68.7,0,5,0,36,8.5,1.89,0,0,0
67,0,5,0,37,9.26,1.75,0,0,0
64.4,0,5,0,38,10.02,1.61,0,0,0
57.4,0,5,0,39,9.85,1.41,0,0,0
57.2,0,5,0,40,9.68,1.21,0,0,0
58.7,0,5,0,41,9.315,0.995,0,0,0
58.5,0,5,0,42,8.95,0.78,0,0,0
58.4,0,5,0,43,8.99,0.6,0,0,0
57.2,0,5,0,44,9.03,0.42,0,0,0
57.6,0,5,0,45,8.945,0.185,0,0,0
56,0,5,0,46,8.86,-0.05,0,0,0
57.8,0,5,0,47,8.86,-0.38,0,0,0
58,0,5,0,48,8.86,-0.71,0,0,0
58.4,0,6,0,1,8.78,-0.95,0,0,0
55.1,0,6,0,2,8.7,-1.19,0,0,0
57.7,0,6,0,3,8.63,-1.395,0,0,0
57.6,0,6,0,4,8.56,-1.6,0,0,0
58.2,0,6,0,5,8.395,-1.76,0,0,0
56.6,0,6,0,6,8.23,-1.92,0,0,0
57.5,0,6,0,7,7.99,-2.08,0,0,0
55.7,0,6,0,8,7.75,-2.24,0,0,0
59.2,0,6,0,9,7.57,-2.37,0,0,0
54.7,0,6,0,10,7.39,-2.5,0,0,0
55.8,0,6,0,11,7.11,-2.59,0,0,0
55.7,0,6,0,12,6.83,-2.68,0,0,0
55.3,0,6,0,13,6.885,-2.705,0,0,0
56.3,0,6,0,14,6.94,-2.73,0,0,0
55.6,0,6,0,15,6.805,-2.755,0,0,0
57.6,0,6,0,16,6.67,-2.78,0,0,0
54.3,25.365,6,0,17,6.275,-1.84,0,0,0
55.1,50.73,6,0,18,5.88,-0.9,0,0,0
54.2,99.68,6,0,19,5.865,0.615,0,0,0
54.1,148.63,6,0,20,5.85,2.13,0,0,0
52.8,184.23,6,0,21,6.29,3.235,0,0,0
54.7,219.83,6,0,22,6.73,4.34,0,0,0
53.5,238.965,6,0,23,5.89,4.76,0,0,0
56.9,258.1,6,0,24,5.05,5.18,0,0,0
54.2,254.985,6,0,25,5.675,5.47,0,0,0
55.1,251.87,6,0,26,6.3,5.76,0,0,0
53.7,228.73,6,0,27,6.515,5.65,0,0,0
58.6,205.59,6,0,28,6.73,5.54,0,0,0
54.2,165.985,6,0,29,6.515,4.54,0,0,0
56.4,126.38,6,0,30,6.3,3.54,0,0,0
53.6,75.65,6,0,31,6.78,2.58,0,0,0
57.2,24.92,6,0,32,7.26,1.62,0,0,0
57.4,12.46,6,0,33,7.615,0.87,0,0,0
60.2,0,6,0,34,7.97,0.12,0,0,0
58.2,0,6,0,35,8.26,-0.085,0,0,0
57.5,0,6,0,36,8.55,-0.29,0,0,0
56.8,0,6,0,37,8.705,-0.385,0,0,0
58.1,0,6,0,38,8.86,-0.48,0,0,0
54.3,0,6,0,39,9.185,-0.445,0,0,0
57,0,6,0,40,9.51,-0.41,0,0,0
57.9,0,6,0,41,9.985,-0.26,0,0,14
57.7,0,6,0,42,10.46,-0.11,0,0,28
56.2,0,6,0,43,10.925,0.2,1,0,30
57.1,0,6,0,44,11.39,0.51,2,0,32
56.1,0,6,0,45,12.265,1.37,5.5,50,33.5
54.9,0,6,0,46,13.14,2.23,9,100,35
56.1,0,6,0,47,14.085,2.935,4.5,100,40
53.6,0,6,0,48,15.03,3.64,0,100,45
55.4,0,0,0,1,15.35,3.805,0.5,100,24.5
55,0,0,0,2,15.67,3.97,1,100,4
54.5,0,0,0,3,15.675,4.315,3.5,100,17
51.6,0,0,0,4,15.68,4.66,6,100,30
55.4,0,0,0,5,15.86,4.94,37,100,65
53.3,0,0,0,6,16.04,5.22,68,100,100
52.5,0,0,0,7,16.125,5.51,84,100,100
51.8,0,0,0,8,16.21,5.8,100,100,100
52.1,0,0,0,9,16.495,6.15,91.5,100,100
54.1,0,0,0,10,16.78,6.5,83,100,100
51.9,0,0,0,11,16.705,6.81,77,100,100
53.7,0,0,0,12,16.63,7.12,71,100,100
51.1,0,0,0,13,16.235,7.405,85.5,100,100
53.5,0,0,0,14,15.84,7.69,100,100,100
50.8,0,0,0,15,15.725,7.86,100,100,94
51.8,0,0,0,16,15.61,8.03,100,100,88
50.2,26.255,0,0,17,15.73,8.655,61,100,44.5
52.4,52.51,0,0,18,15.85,9.28,22,100,1
50.5,91.67,0,0,19,15.43,9.7,11,55,0.5
51.6,130.83,0,0,20,15.01,10.12,0,10,0
51.6,151.3,0,0.15,21,15.995,10.18,0,10,0
50.2,171.77,0,0.3,22,16.98,10.24,0,10,0
50.4,163.76,0,0.25,23,18.145,10.73,0,55,0
53.3,155.75,0,0.2,24,19.31,11.22,0,100,0
50.4,175.33,0,0.1,25,19.79,10.505,0,100,0
53.4,194.91,0,0,26,20.27,9.79,0,100,0
50.5,133.5,0,0,27,20.595,9.26,0,100,0
56,72.09,0,0,28,20.92,8.73,0,100,0
51.4,84.55,0,0,29,19.42,8.14,0,50,0
55.1,97.01,0,0,30,17.92,7.55,0,0,0
52.9,60.52,0,0,31,16.115,6.57,0,0,0
54.5,24.03,0,0,32,14.31,5.59,0,0,0
55.8,12.015,0,0,33,13.125,4.925,0,0,0
55.8,0,0,0,34,11.94,4.26,0,0,0
58.6,0,0,0,35,12.01,3.855,0,0,0
56.1,0,0,0,36,12.08,3.45,0,0,0
57.7,0,0,0,37,12.55,3.19,0,0,0
56.6,0,0,0,38,13.02,2.93,0,0,0
59.7,0,0,0,39,13.185,2.73,0,0,0
55.9,0,0,0,40,13.35,2.53,0,0,0
57.3,0,0,0,41,13.3,2.325,0,0,0
56.6,0,0,0,42,13.25,2.12,0,0,0
57.9,0,0,0,43,13.325,2,0,0,28.5
57.1,0,0,0,44,13.4,1.88,0,0,57
55.2,0,0,0,45,13.46,1.79,0,0,44
56.4,0,0,0,46,13.52,1.7,0,0,31
54.9,0,0,0,47,13.48,1.63,0,0,18
57.7,0,0,0,48,13.44,1.56,0,0,5
53.9,0,1,0,1,13.725,1.765,0,0,52.5
56.4,0,1,0,2,14.01,1.97,0,0,100
55,0,1,0,3,14.12,2.315,0,50,100
53.6,0,1,0,4,14.23,2.66,0,100,100
51.2,0,1,0,5,14.03,2.67,0,76,100
54.7,0,1,0,6,13.83,2.68,0,52,100
53.6,0,1,0,7,13.89,2.915,0,52.5,100
53.8,0,1,0,8,13.95,3.15,0,53,100
52.3,0,1,0,9,13.755,2.79,0,72.5,100
55.2,0,1,0,10,13.56,2.43,0,92,100
52.1,0,1,0,11,13.825,2.76,0,96,100
53.2,0,1,0,12,14.09,3.09,0,100,100
51.8,0,1,0,13,14.135,3.035,0,100,100
55.9,0,1,0,14,14.18,2.98,0,100,100
58.2,0,1,0,15,13.695,2.84,0,79,79.5
63.3,0,1,0,16,13.21,2.7,0,58,59
63.8,20.915,1,0,17,13.555,3.41,0,79,79.5
72.2,41.83,1,0,18,13.9,4.12,0,100,100
81.1,83.66,1,0,19,14.455,4.705,0,80,84
77.5,125.49,1,0,20,15.01,5.29,0,60,68
76.6,173.995,1,0,21,15.57,5.64,0,30,34.5
81.1,222.5,1,0,22,16.13,5.99,0,0,1
81.2,239.41,1,0,23,16.505,6.27,0,14,0.5
77.7,256.32,1,0,24,16.88,6.55,0,28,0
78.4,239.41,1,0,25,17.41,6.595,0,19,0
76.2,222.5,1,0,26,17.94,6.64,0,10,0
72.8,206.035,1,0,27,17.41,6.525,0,5,0
74.8,189.57,1,0,28,16.88,6.41,0,0,0
73.4,153.97,1,0,29,16.695,6.09,0,22,0
78.5,118.37,1,0,30,16.51,5.77,0,44,0
75.1,69.42,1,0,31,16.91,5.81,0,72,0
79.2,20.47,1,0,32,17.31,5.85,0,100,0
78.1,10.235,1,0,33,17.495,5.715,0,100,50
74,0,1,0,34,17.68,5.58,0,100,100
71.5,0,1,0,35,16.67,5.105,0,54,50
71.1,0,1,0,36,15.66,4.63,0,8,0
66.7,0,1,0,37,15.03,4.015,0,4,0
63.8,0,1,0,38,14.4,3.4,0,0,0
62.1,0,1,0,39,13.86,3.125,0,0,0
61,0,1,0,40,13.32,2.85,0,0,0
59.5,0,1,0,41,13.36,2.545,0,0,0
60.3,0,1,0,42,13.4,2.24,0,0,0
62.4,0,1,0,43,12.69,1.895,0,0,0
56.6,0,1,0,44,11.98,1.55,0,0,0
58.6,0,1,0,45,11.335,1.15,0,0,0
58.4,0,1,0,46,10.69,0.75,0,0,0
59.5,0,1,0,47,10.405,0.31,0,0,0
56.2,0,1,0,48,10.12,-0.13,0,0,0
57.5,0,2,0,1,9.355,-0.615,0,0,0
58.3,0,2,0,2,8.59,-1.1,0,0,0
57.3,0,2,0,3,8.25,-1.405,0,0,0
58.4,0,2,0,4,7.91,-1.71,0,0,0
58.1,0,2,0,5,7.675,-1.84,0,0,0
55.9,0,2,0,6,7.44,-1.97,0,0,0
57.7,0,2,0,7,7.105,-2.115,0,0,0
59.1,0,2,0,8,6.77,-2.26,0,0,0
57.4,0,2,0,9,6.755,-2.335,0,0,0
54.7,0,2,0,10,6.74,-2.41,0,0,0
59,0,2,0,11,6.6,-2.43,0,0,0
56.5,0,2,0,12,6.46,-2.45,0,0,0
56.9,0,2,0,13,6.935,-2.165,32,0.5,16.5
57.3,0,2,0,14,7.41,-1.88,64,1,33
59.4,0,2,0,15,8.365,-1.335,32,50.5,25.5
62.5,0,2,0,16,9.32,-0.79,0,100,18
66,17.8,2,0,17,10.59,-0.25,0,100,9
75.1,35.6,2,0,18,11.86,0.29,0,100,0
79.2,85.885,2,0,19,12.665,1.015,0,63,28
77.7,136.17,2,0,20,13.47,1.74,0,26,56
80.3,163.315,2,0,21,13.67,3.02,5,63,78
80.4,190.46,2,0,22,13.87,4.3,10,100,100
82.5,217.16,2,0,23,15.24,5.55,5,87.5,99.5
87.7,243.86,2,0,24,16.61,6.8,0,75,99
84.1,226.06,2,0,25,18.76,6.925,2,87.5,99.5
85.9,208.26,2,0,26,20.91,7.05,4,100,100
85.9,158.42,2,0,27,21.535,6.575,52,100,100
86.8,108.58,2,0,28,22.16,6.1,100,100,100
86.9,75.65,2,0,29,22.25,6.34,100,100,100
87.7,42.72,2,0,30,22.34,6.58,100,100,100
86.3,26.7,2,0,31,23.735,6.605,100,100,100
87.9,10.68,2,0,32,25.13,6.63,100,100,100
86.6,5.34,2,0.05,33,26.06,6.915,100,59,100
84.8,0,2,0.1,34,26.99,7.2,100,18,100
85.4,0,2,0.05,35,27.345,7.505,100,59,100
77.5,0,2,0,36,27.7,7.81,100,100,100
75.3,0,2,0,37,28,7.995,100,100,100
74.8,0,2,0,38,28.3,8.18,100,100,100
71.7,0,2,0,39,27.805,8.23,100,51.5,85
70.2,0,2,0,40,27.31,8.28,100,3,70
68.8,0,2,0.05,41,26.205,8.755,67,51.5,42
67.2,0,2,0.1,42,25.1,9.23,34,100,14
67.1,0,2,0.1,43,24.095,9.675,24,100,12
66.2,0,2,0.1,44,23.09,10.12,14,100,10
66.8,0,2,0.05,45,22.62,10.43,7,100,5.5
64.9,0,2,0,46,22.15,10.74,0,100,1
62.1,0,2,0.25,47,22.45,10.785,0,100,0.5
62,0,2,0.5,48,22.75,10.83,0,100,0
59.2,0,3,0.45,1,22.81,10.82,0,100,0
58.6,0,3,0.4,2,22.87,10.81,0,100,0
58.3,0,3,0.3,3,21.625,9.72,0,50,0
57.7,0,3,0.2,4,20.38,8.63,0,0,0
57.7,0,3,0.1,5,20.075,7.84,0,0,0
57.8,0,3,0,6,19.77,7.05,0,0,0
58.6,0,3,0,7,19.235,6.67,0,0,0
57.8,0,3,0,8,18.7,6.29,0,0,0
57.3,0,3,0,9,18.23,5.975,0,0,0
57.4,0,3,0,10,17.76,5.66,0,0,0
57.4,0,3,0,11,17.12,5.44,0,0,0
59.1,0,3,0,12,16.48,5.22,0,0,0
61.4,0,3,0,13,16.925,5.135,0,0,0
63.7,0,3,0,14,17.37,5.05,0,0,0
68.3,0,3,0,15,17.395,4.86,0,0,0
68.5,0,3,0,16,17.42,4.67,0,0,0
68.5,20.915,3,0,17,17.915,5.045,0,0,0
72.2,41.83,3,0,18,18.41,5.42,0,0,0
72.9,89.89,3,0,19,19.545,6.015,0,0,0
75.3,137.95,3,0,20,20.68,6.61,0,0,0
77,174.44,3,0,21,21.6,7.125,0,0,0
78.7,210.93,3,0,22,22.52,7.64,0,0,0
82.1,228.73,3,0,23,23.28,7.94,0,0,0
80.6,246.53,3,0,24,24.04,8.24,0,0,0
78.2,243.86,3,0,25,24.065,8.465,0,0,0
76.2,241.19,3,0,26,24.09,8.69,0,0,0
76,218.94,3,0,27,23.91,8.74,0,0,0
78.1,196.69,3,0,28,23.73,8.79,0,0,0
76,156.64,3,0,29,23.475,8.49,0,0,0
78.1,116.59,3,0,30,23.22,8.19,0,0,0
76.5,69.865,3,0,31,22.605,7.61,0,0,0
79.9,23.14,3,0,32,21.99,7.03,0,0,0
79.1,11.57,3,0,33,21.83,6.71,0,0,0
77.3,0,3,0,34,21.67,6.39,0,0,0
75.2,0,3,0,35,21.67,6.125,0,0,0
80.6,0,3,0,36,21.67,5.86,0,0,0
75.1,0,3,0,37,21.805,5.625,0,0,0
70.7,0,3,0,38,21.94,5.39,0,0,0
68.9,0,3,0,39,21.85,5.265,0,0,8
69.2,0,3,0,40,21.76,5.14,0,0,16
68.8,0,3,0,41,21.775,5.105,0,0,16.5
68.2,0,3,0,42,21.79,5.07,0,0,17
68.2,0,3,0,43,22.32,5.29,0,0,11.5
67.3,0,3,0,44,22.85,5.51,0,0,6
62.2,0,3,0,45,23.61,5.965,0,22.5,32
61,0,3,0,46,24.37,6.42,0,45,58
62.4,0,3,0,47,24.56,6.295,0,22.5,39.5
61.3,0,3,0,48,24.75,6.17,0,0,21
57.9,0,4,0,1,24.9,6.125,0,0,11.5
57.2,0,4,0,2,25.05,6.08,0,0,2
56.9,0,4,0,3,25.16,6.035,0,0,1
54.2,0,4,0,4,25.27,5.99,0,0,0
55.7,0,4,0,5,25.12,5.86,0,0,0
58.4,0,4,0,6,24.97,5.73,0,0,0
55.1,0,4,0,7,25.12,5.635,0,35,29.5
56.6,0,4,0,8,25.27,5.54,0,70,59
57.7,0,4,0,9,25.97,5.785,0,43,40.5
54.9,0,4,0,10,26.67,6.03,0,16,22
57.2,0,4,0,11,26.625,6.1,0,28.5,28
55.1,0,4,0,12,26.58,6.17,0,41,34
55.4,0,4,0,13,26.165,6.035,0,40.5,30
57,0,4,0,14,25.75,5.9,0,40,26
59.6,0,4,0,15,25.29,5.825,0,43.5,38.5
65.4,0,4,0,16,24.83,5.75,0,47,51
66.5,22.25,4,0,17,24.72,6.11,0,31,45
69,44.5,4,0,18,24.61,6.47,0,15,39
76,94.34,4,0,19,25.235,7.14,0,22,50
77.5,144.18,4,0,20,25.86,7.81,0,29,61
79.9,180.225,4,0,21,26.485,8.265,0,14.5,46.5
79.3,216.27,4,0,22,27.11,8.72,0,0,32
79.8,183.34,4,0.1,23,27.445,8.835,0,5,27.5
77.9,150.41,4,0.2,24,27.78,8.95,0,10,23
79.2,181.56,4,0.1,25,27.56,9.045,0,10,31.5
77.3,212.71,4,0,26,27.34,9.14,0,10,40
78.9,206.035,4,0,27,26.78,9.03,0,5,27.5
81.5,199.36,4,0,28,26.22,8.92,0,0,15
83.7,161.535,4,0,29,25.2,8.65,0,0,7.5
84.1,123.71,4,0,30,24.18,8.38,0,0,0
86.1,72.98,4,0,31,22.96,7.925,0.5,0,0
81.3,22.25,4,0,32,21.74,7.47,1,0,0
82.2,11.125,4,0,33,21.705,7.245,2,0,0
82.2,0,4,0,34,21.67,7.02,3,0,0
78,0,4,0,35,21.61,6.87,1.5,0,0
75.3,0,4,0,36,21.55,6.72,0,0,0
71.9,0,4,0,37,21.105,6.66,3.5,0,1
67.9,0,4,0,38,20.66,6.6,7,0,2
66,0,4,0,39,19.64,7.06,14,50,51
63.2,0,4,0,40,18.62,7.52,21,100,100
62.1,0,4,0.15,41,20.22,7.695,55,100,100
59.4,0,4,0.3,42,21.82,7.87,89,100,100
60.2,0,4,0.5,43,22.62,7.98,94.5,100,100
60.4,0,4,0.7,44,23.42,8.09,100,100,100
57.1,0,4,0.5,45,23.325,8.035,100,100,100
59.4,0,4,0.3,46,23.23,7.98,100,100,100
59.4,0,4,0.2,47,24.1,7.885,100,100,100
57.8,0,4,0.1,48,24.97,7.79,100,100,100
57.6,0,5,0.15,1,25.26,7.69,100,100,100
58.9,0,5,0.2,2,25.55,7.59,100,100,100
56.8,0,5,0.25,3,25.22,7.565,100,100,100
57.1,0,5,0.3,4,24.89,7.54,100,100,100
57.7,0,5,0.3,5,24.48,7.52,76,100,100
57.2,0,5,0.3,6,24.07,7.5,52,100,100
57.5,0,5,0.2,7,21.715,7.42,52.5,100,100
57.3,0,5,0.1,8,19.36,7.34,53,100,100
56.2,0,5,0.1,9,22.865,7.74,76.5,100,100
56.8,0,5,0.1,10,26.37,8.14,100,100,100
56.5,0,5,0.2,11,27.95,8.715,100,100,100
54.7,0,5,0.3,12,29.53,9.29,100,100,100
55.2,0,5,0.6,13,27.64,9.41,100,100,100
58,0,5,0.9,14,25.75,9.53,100,100,100
60.5,0,5,1.35,15,21.1,8.585,100,100,100
66.9,0,5,1.8,16,16.45,7.64,100,100,100
67.2,12.46,5,1.05,17,15.215,7.49,86,100,100
69.1,24.92,5,0.3,18,13.98,7.34,72,100,100
74.6,40.94,5,0.15,19,13.32,7.435,83.5,100,100
74.7,56.96,5,0,20,12.66,7.53,95,100,100
76.8,69.42,5,0.15,21,13.065,7.3,79,100,100
76.5,81.88,5,0.3,22,13.47,7.07,63,100,100
81.3,80.545,5,0.15,23,13.965,7.575,81.5,100,100
81.2,79.21,5,0,24,14.46,8.08,100,100,100
81.1,80.1,5,0,25,13.32,7.875,50,75.5,100
78.5,80.99,5,0,26,12.18,7.67,0,51,100
77.9,104.575,5,0,27,11.16,7.415,1.5,25.5,100
78.4,128.16,5,0,28,10.14,7.16,3,0,100
78.5,108.58,5,0,29,9.73,6.985,9.5,0,100
78.2,89,5,0,30,9.32,6.81,16,0,100
76.3,55.625,5,0,31,8.92,6.205,40,0,100
82.9,22.25,5,0,32,8.52,5.6,64,0,100
77.4,11.125,5,0,33,7.845,5.23,51,0,100
74.5,0,5,0,34,7.17,4.86,38,0,100
71.2,0,5,0,35,7.85,4.645,69,0,100
74.1,0,5,0,36,8.53,4.43,100,0,100
69.6,0,5,0,37,9.2,4.105,51,0,100
68.1,0,5,0,38,9.87,3.78,2,0,100
66.7,0,5,0,39,10.53,3.69,20.5,0,100
63.7,0,5,0,40,11.19,3.6,39,0,100
63.1,0,5,0,41,11.19,3.305,19.5,0,100
63,0,5,0,42,11.19,3.01,0,0,100
61.7,0,5,0,43,11.575,2.73,0,0,100
61.8,0,5,0,44,11.96,2.45,0,0,100
61,0,5,0,45,11.935,1.845,0,0,50
62.5,0,5,0,46,11.91,1.24,0,0,0
60.3,0,5,0,47,11.6,0.92,0,0,0
59.1,0,5,0,48,11.29,0.6,0,0,0
58.9,0,6,0,1,11.285,0.405,0,1.5,0
58.4,0,6,0,2,11.28,0.21,0,3,0
61,0,6,0,3,10.72,0.125,0,21.5,0
59,0,6,0,4,10.16,0.04,0,40,0
58.8,0,6,0,5,9.565,-0.275,0,20,0
58.1,0,6,0,6,8.97,-0.59,0,0,0
58,0,6,0,7,8.63,-0.69,0,0,0
59.4,0,6,0,8,8.29,-0.79,0,0,0
59.6,0,6,0,9,8.305,-0.575,0,10,0
59.1,0,6,0,10,8.32,-0.36,0,20,0
58.8,0,6,0,11,8.375,0.21,0,60,0
62.1,0,6,0,12,8.43,0.78,0,100,0
59,0,6,0,13,8.475,0.985,0,100,0
59.2,0,6,0,14,8.52,1.19,0,100,0
59.7,0,6,0,15,8.685,1.225,0,100,0
58.2,0,6,0,16,8.85,1.26,0,100,0
58.3,11.57,6,0,17,8.64,1.49,0,100,0
58.4,23.14,6,0,18,8.43,1.72,0,100,0
59.4,54.735,6,0,19,8.495,2.075,0,100,0
59.3,86.33,6,0,20,8.56,2.43,0,100,0
57,117.035,6,0,21,8.56,2.865,0,100,0
56.3,147.74,6,0,22,8.56,3.3,0,100,0
58.9,196.69,6,0,23,6.63,3.635,0,50,0
59.3,245.64,6,0,24,4.7,3.97,0,0,0
58.8,243.86,6,0,25,4.93,4.565,0,0,0
57.9,242.08,6,0,26,5.16,5.16,0,0,0
59.3,219.83,6,0,27,5.275,5.185,0,0,0
59,197.58,6,0,28,5.39,5.21,0,0,0
59.3,157.53,6,0,29,5.68,4.485,0,0,0
59.5,117.48,6,0,30,5.97,3.76,0,0,0
61.3,70.31,6,0,31,6.56,2.89,0,0,0
60.4,23.14,6,0,32,7.15,2.02,0,0,0
60.4,11.57,6,0,33,7.38,1.355,0,0,0
61.7,0,6,0,34,7.61,0.69,0,0,0
62.3,0,6,0,35,7.655,0.22,0,0,0
61.2,0,6,0,36,7.7,-0.25,0,0,0
60.4,0,6,0,37,7.915,-0.375,25,0,30.5
60.5,0,6,0,38,8.13,-0.5,50,0,61
63,0,6,0,39,8.475,-0.59,29,0,31
62.3,0,6,0,40,8.82,-0.68,8,0,1
64,0,6,0,41,9.25,-0.68,4,0,0.5
62.8,0,6,0,42,9.68,-0.68,0,0,0
64.2,0,6,0,43,9.81,-0.62,0,0,0
59.8,0,6,0,44,9.94,-0.56,0,0,0
60.6,0,6,0,45,10.03,-0.54,0,0,0
60.9,0,6,0,46,10.12,-0.52,0,0,0
59,0,6,0,47,10.475,-0.495,0,0,0
59.5,0,6,0,48,10.83,-0.47,0,0,0
61.8,0,0,0,1,10.885,-0.385,0,0,0
60.6,0,0,0,2,10.94,-0.3,0,0,0
61.8,0,0,0,3,11.415,-0.16,0,0,0
58.4,0,0,0,4,11.89,-0.02,0,0,0
58.7,0,0,0,5,11.875,0.025,0,0,0
59.4,0,0,0,6,11.86,0.07,0,0,0
60.5,0,0,0,7,12.18,0.105,0.5,0,10
59.6,0,0,0,8,12.5,0.14,1,0,20
61.1,0,0,0,9,12.825,0.195,1.5,0,21
61.7,0,0,0,10,13.15,0.25,2,0,22
60,0,0,0,11,13.55,0.39,7,0,20.5
59.5,0,0,0,12,13.95,0.53,12,0,19
56.4,0,0,0,13,14.75,1.115,6,50,10.5
58.1,0,0,0,14,15.55,1.7,0,100,2
58.4,0,0,0,15,16.18,2.25,4.5,100,1
56.6,0,0,0,16,16.81,2.8,9,100,0
57.6,14.685,0,0,17,17.615,3.58,13.5,100,4
59.4,29.37,0,0,18,18.42,4.36,18,100,8
57.5,78.765,0,0,19,19.12,5.11,19,50,4
57.1,128.16,0,0,20,19.82,5.86,20,0,0
58.5,169.545,0,0,21,20.59,6.74,24.5,7,35
58.4,210.93,0,0,22,21.36,7.62,29,14,70
58.2,223.39,0,0,23,20.92,7.855,14.5,7,35
60.2,235.85,0,0,24,20.48,8.09,0,0,0
59.7,238.52,0,0,25,20.84,8.43,0.5,0,0
61.3,241.19,0,0,26,21.2,8.77,1,0,0
59.7,219.385,0,0,27,21.04,8.76,1.5,0,0
60,197.58,0,0,28,20.88,8.75,2,0,0
59.1,152.19,0,0,29,21.51,8.615,1,50,0
58.6,106.8,0,0,30,22.14,8.48,0,100,0
59.6,60.075,0,0.05,31,21.285,8.155,17.5,100,9.5
60.5,13.35,0,0.1,32,20.43,7.83,35,100,19
62.3,6.675,0,0.15,33,20.59,7.915,67.5,100,55.5
62.3,0,0,0.2,34,20.75,8,100,100,92
62.1,0,0,0.1,35,20.34,8.045,100,100,91
62.6,0,0,0,36,19.93,8.09,100,100,90
61.4,0,0,0,37,19.77,7.905,50,85.5,94.5
58.8,0,0,0,38,19.61,7.72,0,71,99
59.4,0,0,0,39,19.69,7.78,23,85.5,53
57.8,0,0,0,40,19.77,7.84,46,100,7
60,0,0,0.05,41,19.71,8.025,47,100,17.5
58.8,0,0,0.1,42,19.65,8.21,48,100,28
57.5,0,0,0.15,43,19.57,8.37,74,100,56.5
57.4,0,0,0.2,44,19.49,8.53,100,100,85
57.4,0,0,0.2,45,18.805,8.705,100,100,92.5
57.8,0,0,0.2,46,18.12,8.88,100,100,100
57.7,0,0,0.15,47,16.85,8.895,100,100,100
56.1,0,0,0.1,48,15.58,8.91,100,100,100
57.9,0,1,0.05,1,14.15,8.585,78.5,100,100
57.6,0,1,0,2,12.72,8.26,57,100,100
56.3,0,1,0,3,11.325,7.87,78.5,100,100
55,0,1,0,4,9.93,7.48,100,100,100
55.1,0,1,0,5,10.755,6.995,100,100,100
57.8,0,1,0,6,11.58,6.51,100,100,100
57.7,0,1,0,7,11.535,6.26,100,100,100
55.5,0,1,0,8,11.49,6.01,100,100,100
55,0,1,0,9,11.915,5.52,50,50,50
55.2,0,1,0,10,12.34,5.03,0,0,0
57.3,0,1,0,11,11.32,4.445,0,0,0
55.2,0,1,0,12,10.3,3.86,0,0,0
55.5,0,1,0,13,10.52,3.61,0,0,0
55.4,0,1,0,14,10.74,3.36,0,0,0
59.1,0,1,0,15,10.41,3.09,0,0,0
69.3,0,1,0,16,10.08,2.82,0,0,0
68.2,16.91,1,0,17,10.42,3.19,0,0,0
67.5,33.82,1,0,18,10.76,3.56,0,0,0
68.5,80.99,1,0,19,11.085,4.445,0,0,0
69.7,128.16,1,0,20,11.41,5.33,0,0,0
76.9,170.435,1,0,21,11.755,6.03,3,0,0
77.6,212.71,1,0,22,12.1,6.73,6,0,0
79.1,231.4,1,0,23,12.26,7.465,7,0,10.5
79.9,250.09,1,0,24,12.42,8.2,8,0,21
79.4,246.53,1,0,25,12.205,8.415,54,0,60.5
78.5,242.97,1,0,26,11.99,8.63,100,0,100
79,216.715,1,0,27,11.7,8.655,100,0,100
76,190.46,1,0,28,11.41,8.68,100,0,100
78.3,152.635,1,0,29,10.64,8.435,100,0,100
81.2,114.81,1,0,30,9.87,8.19,100,0,100
83.1,69.42,1,0,31,8.41,7.33,100,0,100
77.4,24.03,1,0,32,6.95,6.47,100,0,100
